# File Name: D:\QS6 Results\BWS_QS6_METHYLATION_2135_031325_20250313_132035.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 6 Pro System
# Block Type: 384-Well Block
# Instrument Name: Naga
# Instrument Serial Number: 2778620090015
# Heated Cover Serial Number: 2779320070495
# Block Serial Number: 2778320080534
# Run Start Date/Time: 2025-03-13 01:20:59 PM EDT
# Run End Date/Time: 2025-03-13 03:57:24 PM EDT
# Run Duration: 156 minutes 24 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2025-03-13 03:57:38 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Relative Quantification v1.5.0
# Exported On: 2025-03-15 08:12:04 PM EDT
"Well","Well Position","Omit","Sample","Target","Task","Reporter","Quencher","Amp Status","Amp Score","Curve Quality","Result Quality Issues","Cq","Cq Confidence","Cq Mean","Cq SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End"
"242","K2","false","Control F","ICR1_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.154758795754977","","","28.653882196169867","0.745403575902174","28.853764881175746","0.2188913410072453","false","0.2","true","3","23"
"242","K2","false","Control F","ICR1_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.0493102491831408","","","29.58691914636563","0.8181588766932242","29.650592282545894","0.14996011191742173","false","0.2","true","3","24"
"243","K3","false","Control F","ICR1_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.1583464182714494","","","28.686229482356794","0.7683139334407687","28.853764881175746","0.2188913410072453","false","0.2","true","3","23"
"243","K3","false","Control F","ICR1_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.0378201678730146","","","29.499474338927396","0.814356906168762","29.650592282545894","0.14996011191742173","false","0.2","true","3","24"
"244","K4","false","Control F","ICR1_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.1643572055356322","","","29.101587243547318","0.7797116040340095","28.853764881175746","0.2188913410072453","false","0.2","true","3","21"
"244","K4","false","Control F","ICR1_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.0619701210642032","","","29.66443142137097","0.8869645170023831","29.650592282545894","0.14996011191742173","false","0.2","true","3","23"
"245","K5","false","BWR-5934-Q","ICR1_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.1609926137229232","","","28.603493562510483","0.7629132889938206","28.537120162980912","0.2112376592037175","false","0.2","true","3","21"
"245","K5","false","BWR-5934-Q","ICR1_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.055283631185291","","","28.991805074390815","0.8688706683370255","29.14170365231191","0.11474574172207654","false","0.2","true","3","22"
"246","K6","false","BWR-5934-Q","ICR1_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.1578928194688929","","","28.745760806643705","0.7678869985684383","28.537120162980912","0.2112376592037175","false","0.2","true","3","23"
"246","K6","false","BWR-5934-Q","ICR1_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.0637408653563165","","","29.206047743736377","0.8577475669967523","29.14170365231191","0.11474574172207654","false","0.2","true","3","23"
"247","K7","false","BWR-5934-Q","ICR1_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.1748547909895377","","","28.24451424121528","0.7278601158506404","28.537120162980912","0.2112376592037175","false","0.2","true","3","22"
"247","K7","false","BWR-5934-Q","ICR1_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.0484750930863913","","","29.116546276673464","0.8218084936774241","29.14170365231191","0.11474574172207654","false","0.2","true","3","23"
"248","K8","false","BWR-5934-Q","ICR1_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.1771082861101982","","","28.554712041554186","0.7442157290373008","28.537120162980912","0.2112376592037175","false","0.2","true","3","23"
"248","K8","false","BWR-5934-Q","ICR1_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.0696266408811639","","","29.252415514446987","0.8656020749750706","29.14170365231191","0.11474574172207654","false","0.2","true","3","23"
"249","K9","false","BWR-5943-Q","ICR1_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.1626269613394862","","","27.974039451545718","0.7222308469689578","28.094329898310573","0.29946754668006736","false","0.2","true","3","21"
"249","K9","false","BWR-5943-Q","ICR1_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.0559618618457338","","","28.571796836002676","0.816636586543124","28.37625182700744","0.3289770920237375","false","0.2","true","3","23"
"250","K10","false","BWR-5943-Q","ICR1_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.1636762146730222","","","28.06609025079282","0.7247471535996834","28.094329898310573","0.29946754668006736","false","0.2","true","3","21"
"250","K10","false","BWR-5943-Q","ICR1_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.0637641219697798","","","28.57857247986454","0.8718512458793428","28.37625182700744","0.3289770920237375","false","0.2","true","3","23"
"251","K11","false","BWR-5943-Q","ICR1_M","UNKNOWN","FAM","NFQ-MGB","Inconclusive","1.1704204669724079","","","28.51698019974324","0.6377978201157328","28.094329898310573","0.29946754668006736","false","0.2","true","3","26"
"251","K11","false","BWR-5943-Q","ICR1_UM","UNKNOWN","VIC","NFQ-MGB","Amp","0.4188219731220674","","","27.888911522466845","0.7394137307863885","28.37625182700744","0.3289770920237375","false","0.2","true","3","19"
"252","K12","false","BWR-5943-Q","ICR1_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.1780269526367688","","","27.820209691160514","0.7070293780096243","28.094329898310573","0.29946754668006736","false","0.2","true","3","21"
"252","K12","false","BWR-5943-Q","ICR1_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.0521491210210434","","","28.465726469695696","0.8040335161202133","28.37625182700744","0.3289770920237375","false","0.2","true","3","21"
"265","L1","false","Control F","ICR2_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.2732084082479571","","","27.122941959496714","0.9659616340806966","27.124792512554528","0.1313873703085236","false","0.2","true","3","22"
"265","L1","false","Control F","ICR2_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.2973386708710284","","","27.231471857033128","0.8124761661482838","27.19465077930226","0.19297341400270657","false","0.2","true","3","22"
"266","L2","false","Control F","ICR2_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.2680087814676364","","","26.96307001737128","0.9684774402117237","27.124792512554528","0.1313873703085236","false","0.2","true","3","21"
"266","L2","false","Control F","ICR2_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.2909832749923116","","","27.0059066478058","0.785711548897882","27.19465077930226","0.19297341400270657","false","0.2","true","3","21"
"267","L3","false","Control F","ICR2_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.269465663756607","","","27.12830943152754","0.9857397598478302","27.124792512554528","0.1313873703085236","false","0.2","true","3","21"
"267","L3","false","Control F","ICR2_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.2917845742095113","","","27.0928543675953","0.7872633788125223","27.19465077930226","0.19297341400270657","false","0.2","true","3","21"
"268","L4","false","Control F","ICR2_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.2718644546652444","","","27.28484864182257","0.9687449487511713","27.124792512554528","0.1313873703085236","false","0.2","true","3","22"
"268","L4","false","Control F","ICR2_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.2904219125138057","","","27.44837024477481","0.8084056416090019","27.19465077930226","0.19297341400270657","false","0.2","true","3","22"
"269","L5","false","BWR-5934-Q","ICR2_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.2692084739374938","","","26.93631751949767","0.9782853506386779","26.976418694728515","0.08956113774202351","false","0.2","true","3","21"
"269","L5","false","BWR-5934-Q","ICR2_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.2868012958422521","","","27.057300055478766","0.780050351897323","27.067933623431372","0.10617085435016521","false","0.2","true","3","22"
"270","L6","false","BWR-5934-Q","ICR2_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.2662199320159158","","","26.98327483259437","0.9709656756687836","26.976418694728515","0.08956113774202351","false","0.2","true","3","22"
"270","L6","false","BWR-5934-Q","ICR2_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.2613355839364369","","","27.138584986686944","0.769033657727984","27.067933623431372","0.10617085435016521","false","0.2","true","3","22"
"271","L7","false","BWR-5934-Q","ICR2_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.260327485338199","","","27.09757796542789","0.9722383527956544","26.976418694728515","0.08956113774202351","false","0.2","true","3","22"
"271","L7","false","BWR-5934-Q","ICR2_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.2806783196395395","","","27.153922560170702","0.7878196495041133","27.067933623431372","0.10617085435016521","false","0.2","true","3","22"
"272","L8","false","BWR-5934-Q","ICR2_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.288953893053901","","","26.888504461394135","0.9743106659633829","26.976418694728515","0.08956113774202351","false","0.2","true","3","21"
"272","L8","false","BWR-5934-Q","ICR2_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.2972676676216113","","","26.92192689138907","0.7363113983139468","27.067933623431372","0.10617085435016521","false","0.2","true","3","23"
"273","L9","false","BWR-5943-Q","ICR2_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.3033277175551106","","","26.475527430851386","0.9801067293756358","26.31810271947235","0.16692739517389893","false","0.2","true","3","21"
"273","L9","false","BWR-5943-Q","ICR2_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.3071228731587234","","","26.558651547095607","0.8097545450654599","26.427106026871485","0.12956492693855792","false","0.2","true","3","22"
"274","L10","false","BWR-5943-Q","ICR2_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.2979050091204745","","","26.314603927404946","0.9655475427287568","26.31810271947235","0.16692739517389893","false","0.2","true","3","21"
"274","L10","false","BWR-5943-Q","ICR2_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.3066793702824224","","","26.37158511513055","0.8131556979631538","26.427106026871485","0.12956492693855792","false","0.2","true","3","21"
"275","L11","false","BWR-5943-Q","ICR2_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.3046639842009227","","","26.087919509585014","0.9672802093374105","26.31810271947235","0.16692739517389893","false","0.2","true","3","21"
"275","L11","false","BWR-5943-Q","ICR2_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.316050972027942","","","26.272722452982613","0.7965943931063028","26.427106026871485","0.12956492693855792","false","0.2","true","3","21"
"276","L12","false","BWR-5943-Q","ICR2_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.2965751821271174","","","26.394360010048054","0.9669816133069884","26.31810271947235","0.16692739517389893","false","0.2","true","3","21"
"276","L12","false","BWR-5943-Q","ICR2_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.3064625489493582","","","26.505464992277176","0.7933588319476327","26.427106026871485","0.12956492693855792","false","0.2","true","3","20"
"289","M1","false","HELA","ICR1_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.3187432917902897","","","30.66275075791514","0.9549515564054258","30.343874529240814","0.27255385402507865","false","0.2","true","3","25"
"289","M1","false","HELA","ICR1_UM","UNKNOWN","VIC","NFQ-MGB","Amp","0.4715998576930373","","","Undetermined","0.0","","","false","0.2","true","3","29"
"290","M2","false","HELA","ICR1_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.3246364529024865","","","30.290050193347412","0.9693447159620994","30.343874529240814","0.27255385402507865","false","0.2","true","3","25"
"290","M2","false","HELA","ICR1_UM","UNKNOWN","VIC","NFQ-MGB","Inconclusive","0.4226626814278974","","","Undetermined","0.0","","","false","0.2","true","3","29"
"291","M3","false","HELA","ICR1_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.3314257486361254","","","30.00744732151245","0.9636705027994135","30.343874529240814","0.27255385402507865","false","0.2","true","3","24"
"291","M3","false","HELA","ICR1_UM","UNKNOWN","VIC","NFQ-MGB","Amp","0.6802756409469188","","","Undetermined","0.0","","","false","0.2","true","3","28"
"292","M4","false","HELA","ICR1_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.3242495339580367","","","30.415249844188246","0.956271643862815","30.343874529240814","0.27255385402507865","false","0.2","true","3","25"
"292","M4","false","HELA","ICR1_UM","UNKNOWN","VIC","NFQ-MGB","Amp","0.6724106889760495","","","Undetermined","0.0","","","false","0.2","true","3","30"
"293","M5","false","BWR-5957-QA","ICR1_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.1778882506187953","","","29.205203613409466","0.7396610206968424","29.22586476575311","0.06626756973167884","false","0.2","true","3","23"
"293","M5","false","BWR-5957-QA","ICR1_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.0509808120692037","","","29.893709463466138","0.8720065303548825","29.91499300132068","0.07017576956464223","false","0.2","true","3","24"
"294","M6","false","BWR-5957-QA","ICR1_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.1866132360248716","","","29.1476825196438","0.8019139031898076","29.22586476575311","0.06626756973167884","false","0.2","true","3","23"
"294","M6","false","BWR-5957-QA","ICR1_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.0714018729667354","","","29.826004151888775","0.9001937501781325","29.91499300132068","0.07017576956464223","false","0.2","true","3","23"
"295","M7","false","BWR-5957-QA","ICR1_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.1865471878165472","","","29.24570761389319","0.8168910424339315","29.22586476575311","0.06626756973167884","false","0.2","true","3","23"
"295","M7","false","BWR-5957-QA","ICR1_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.056331441428497","","","29.98281603648998","0.8892750645362236","29.91499300132068","0.07017576956464223","false","0.2","true","3","24"
"296","M8","false","BWR-5957-QA","ICR1_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.1821604337554252","","","29.304865316065975","0.8154937382584339","29.22586476575311","0.06626756973167884","false","0.2","true","3","23"
"296","M8","false","BWR-5957-QA","ICR1_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.0670094922406856","","","29.957442353437838","0.8867584954519474","29.91499300132068","0.07017576956464223","false","0.2","true","3","24"
"297","M9","false","BWR-5944-QA","ICR1_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.1875220553764951","","","27.37668845996497","0.7396305831436795","27.39407877329944","0.08711722557213414","false","0.2","true","3","22"
"297","M9","false","BWR-5944-QA","ICR1_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.041116627804241","","","28.424443479617853","0.8045208908501361","28.518935464974916","0.18976097729258795","false","0.2","true","3","22"
"298","M10","false","BWR-5944-QA","ICR1_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.1837416479860436","","","27.51986181616722","0.7532065051848659","27.39407877329944","0.08711722557213414","false","0.2","true","3","22"
"298","M10","false","BWR-5944-QA","ICR1_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.0359591572941667","","","28.784113603769477","0.7767524907858983","28.518935464974916","0.18976097729258795","false","0.2","true","3","22"
"299","M11","false","BWR-5944-QA","ICR1_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.181395971873908","","","27.359503114371645","0.7529485547974003","27.39407877329944","0.08711722557213414","false","0.2","true","3","22"
"299","M11","false","BWR-5944-QA","ICR1_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.0390835379236725","","","28.51789133080794","0.8267304184735906","28.518935464974916","0.18976097729258795","false","0.2","true","3","23"
"300","M12","false","BWR-5944-QA","ICR1_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.1987266434591086","","","27.320261702693934","0.7382717412779897","27.39407877329944","0.08711722557213414","false","0.2","true","3","21"
"300","M12","false","BWR-5944-QA","ICR1_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.0600313371630101","","","28.349293445704387","0.8470080979492628","28.518935464974916","0.18976097729258795","false","0.2","true","3","22"
"313","N1","false","HELA","ICR2_UM","UNKNOWN","VIC","NFQ-MGB","Inconclusive","0.9215133118425826","","","33.660761072937326","0.59216618841819","33.185299478688925","0.33512380558806293","false","0.2","true","3","26"
"313","N1","false","HELA","ICR2_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.4213049110966143","","","28.07516721702755","0.9914972330128954","27.861172260121844","0.17634819719614853","false","0.2","true","3","23"
"314","N2","false","HELA","ICR2_UM","UNKNOWN","VIC","NFQ-MGB","Inconclusive","0.950730603551803","","","32.93319956184653","0.6433507552392318","33.185299478688925","0.33512380558806293","false","0.2","true","3","26"
"314","N2","false","HELA","ICR2_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.4259464400735977","","","27.646761137467088","0.9718327941244025","27.861172260121844","0.17634819719614853","false","0.2","true","3","22"
"315","N3","false","HELA","ICR2_UM","UNKNOWN","VIC","NFQ-MGB","Inconclusive","0.9346781199856808","","","32.9678817493755","0.611090136027693","33.185299478688925","0.33512380558806293","false","0.2","true","3","25"
"315","N3","false","HELA","ICR2_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.419487374653933","","","27.833721689131927","0.9734929082789116","27.861172260121844","0.17634819719614853","false","0.2","true","3","21"
"316","N4","false","HELA","ICR2_UM","UNKNOWN","VIC","NFQ-MGB","Inconclusive","0.9391414453965293","","","33.17935553059635","0.5820213816236108","33.185299478688925","0.33512380558806293","false","0.2","true","3","26"
"316","N4","false","HELA","ICR2_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.4189208163643976","","","27.889038996860805","0.9411674559975526","27.861172260121844","0.17634819719614853","false","0.2","true","3","22"
"317","N5","false","BWR-5957-QA","ICR2_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.3006991022074699","","","27.356711239690235","0.9719822261080137","27.674505553596557","0.21234107462418864","false","0.2","true","3","22"
"317","N5","false","BWR-5957-QA","ICR2_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.30647387797191","","","27.529006554376522","0.8028915411521635","27.720487240995215","0.15855326414515522","false","0.2","true","3","20"
"318","N6","false","BWR-5957-QA","ICR2_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.2824290333142427","","","27.800574065353977","0.9876343729609294","27.674505553596557","0.21234107462418864","false","0.2","true","3","23"
"318","N6","false","BWR-5957-QA","ICR2_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.3073347304163352","","","27.917295615306045","0.8506085122246574","27.720487240995215","0.15855326414515522","false","0.2","true","3","21"
"319","N7","false","BWR-5957-QA","ICR2_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.2754181536887517","","","27.7699755778254","0.9821964691411119","27.674505553596557","0.21234107462418864","false","0.2","true","3","22"
"319","N7","false","BWR-5957-QA","ICR2_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.29895031059577","","","27.719377591073787","0.8345018092149256","27.720487240995215","0.15855326414515522","false","0.2","true","3","22"
"320","N8","false","BWR-5957-QA","ICR2_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.280866937871501","","","27.770761331516624","0.9743292140940922","27.674505553596557","0.21234107462418864","false","0.2","true","3","22"
"320","N8","false","BWR-5957-QA","ICR2_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.301976024924627","","","27.716269203224513","0.8189264527667993","27.720487240995215","0.15855326414515522","false","0.2","true","3","21"
"321","N9","false","BWR-5944-QA","ICR2_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.3046451774947778","","","25.78609471150537","0.9835280702851649","25.83802329045806","0.11874314866597555","false","0.2","true","3","21"
"321","N9","false","BWR-5944-QA","ICR2_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.298542612929023","","","26.1859312601012","0.791782662835068","26.21675345714481","0.12565643032186594","false","0.2","true","3","20"
"322","N10","false","BWR-5944-QA","ICR2_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.3164406788341276","","","25.91958589044637","0.9733110875272001","25.83802329045806","0.11874314866597555","false","0.2","true","3","20"
"322","N10","false","BWR-5944-QA","ICR2_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.3107710835440554","","","26.294581075675772","0.7907413719317054","26.21675345714481","0.12565643032186594","false","0.2","true","3","21"
"323","N11","false","BWR-5944-QA","ICR2_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.3151708839700427","","","25.95070467882232","0.9834642550598296","25.83802329045806","0.11874314866597555","false","0.2","true","3","21"
"323","N11","false","BWR-5944-QA","ICR2_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.3037811471007499","","","26.333351985835392","0.8088726038051535","26.21675345714481","0.12565643032186594","false","0.2","true","3","20"
"324","N12","false","BWR-5944-QA","ICR2_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.3164099934527707","","","25.695707881058176","0.9836117530401816","25.83802329045806","0.11874314866597555","false","0.2","true","3","20"
"324","N12","false","BWR-5944-QA","ICR2_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.3035187422544392","","","26.053149506966886","0.7864813418976443","26.21675345714481","0.12565643032186594","false","0.2","true","3","20"
"337","O1","false","NTC","ICR1_M","NTC","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","false","0.2","true","3","49"
"337","O1","false","NTC","ICR1_UM","NTC","VIC","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","false","0.2","true","3","49"
"338","O2","false","NTC","ICR1_M","NTC","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","false","0.2","true","3","49"
"338","O2","false","NTC","ICR1_UM","NTC","VIC","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","false","0.2","true","3","49"
"339","O3","false","NTC","ICR1_M","NTC","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","false","0.2","true","3","49"
"339","O3","false","NTC","ICR1_UM","NTC","VIC","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","false","0.2","true","3","49"
"340","O4","false","NTC","ICR1_M","NTC","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","false","0.2","true","3","49"
"340","O4","false","NTC","ICR1_UM","NTC","VIC","NFQ-MGB","No Amp","0.4754843651591059","","","Undetermined","0.0","","","false","0.2","true","3","49"
"341","O5","false","BWR-5907-1","ICR1_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.168558806532686","","","28.69708757396843","0.7912602633051173","28.650365983447657","0.08137191332014322","false","0.2","true","3","23"
"341","O5","false","BWR-5907-1","ICR1_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.0525154855930077","","","29.415580370054965","0.8934470204840175","29.484793194310615","0.06283566488746391","false","0.2","true","3","22"
"342","O6","false","BWR-5907-1","ICR1_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.1699977558900192","","","28.73825153549665","0.7569725701375836","28.650365983447657","0.08137191332014322","false","0.2","true","3","22"
"342","O6","false","BWR-5907-1","ICR1_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.0580639922577832","","","29.46931704521378","0.8615183435079357","29.484793194310615","0.06283566488746391","false","0.2","true","3","23"
"343","O7","false","BWR-5907-1","ICR1_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.1739877570923887","","","28.604250216873044","0.7457237023221556","28.650365983447657","0.08137191332014322","false","0.2","true","3","22"
"343","O7","false","BWR-5907-1","ICR1_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.0557739326740545","","","29.486957306363724","0.8610183238695142","29.484793194310615","0.06283566488746391","false","0.2","true","3","23"
"344","O8","false","BWR-5907-1","ICR1_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.191489828683119","","","28.561874607452502","0.7697428147137998","28.650365983447657","0.08137191332014322","false","0.2","true","3","22"
"344","O8","false","BWR-5907-1","ICR1_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.0641723955271443","","","29.567318055609984","0.8278372278514564","29.484793194310615","0.06283566488746391","false","0.2","true","3","24"
"361","P1","false","NTC","ICR2_UM","NTC","VIC","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","false","0.2","true","3","49"
"361","P1","false","NTC","ICR2_M","NTC","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","false","0.2","true","3","49"
"362","P2","false","NTC","ICR2_UM","NTC","VIC","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","false","0.2","true","3","49"
"362","P2","false","NTC","ICR2_M","NTC","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","false","0.2","true","3","49"
"363","P3","false","NTC","ICR2_UM","NTC","VIC","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","false","0.2","true","3","49"
"363","P3","false","NTC","ICR2_M","NTC","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","false","0.2","true","3","49"
"364","P4","false","NTC","ICR2_UM","NTC","VIC","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","false","0.2","true","3","49"
"364","P4","false","NTC","ICR2_M","NTC","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","false","0.2","true","3","49"
"365","P5","false","BWR-5907-1","ICR2_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.3044934232100445","","","27.098178563773878","0.9692712078322755","27.04634402438102","0.05130870060422063","false","0.2","true","3","22"
"365","P5","false","BWR-5907-1","ICR2_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.3362350210900837","","","27.085483630393988","0.8368615789473539","27.02000902055336","0.062320819563473295","false","0.2","true","3","23"
"366","P6","false","BWR-5907-1","ICR2_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.3126284928450318","","","27.012093592500044","0.9743007123919173","27.04634402438102","0.05130870060422063","false","0.2","true","3","21"
"366","P6","false","BWR-5907-1","ICR2_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.3337610317414401","","","27.05896211865376","0.8204041242656549","27.02000902055336","0.062320819563473295","false","0.2","true","3","22"
"367","P7","false","BWR-5907-1","ICR2_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.30969742188266","","","27.081615766966042","0.9668237276534734","27.04634402438102","0.05130870060422063","false","0.2","true","3","22"
"367","P7","false","BWR-5907-1","ICR2_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.3322668336314343","","","26.953745038905957","0.8364593072009459","27.02000902055336","0.062320819563473295","false","0.2","true","3","21"
"368","P8","false","BWR-5907-1","ICR2_UM","UNKNOWN","VIC","NFQ-MGB","Amp","1.3047487373640727","","","26.99348817428413","0.9805990451994169","27.04634402438102","0.05130870060422063","false","0.2","true","3","22"
"368","P8","false","BWR-5907-1","ICR2_M","UNKNOWN","FAM","NFQ-MGB","Amp","1.3365598638713492","","","26.98184529425972","0.8576407400615519","27.02000902055336","0.062320819563473295","false","0.2","true","3","22"
